Recency,Frequency,AOV,Monetary,Avg_Order_Gap,Predicted_AOV,Predicted_LTV,LTV_Segment
91,1,337.74,337.74,91.0,336.53192,336.53192138671875,High Value
93,2,438.71999999999997,877.4399999999999,46.5,428.8026,857.605224609375,High Value
9,2,461.265,922.53,4.5,462.7189,925.4378051757812,High Value
243,1,560.67,560.67,243.0,561.5938,561.5938110351562,High Value
45,4,187.125,748.5,11.25,189.81374,759.2549438476562,High Value
23,1,30.0,30.0,23.0,18.123093,18.123092651367188,Low Value
190,5,204.82000000000002,1024.1000000000001,38.0,203.28001,1016.4000701904297,High Value
44,1,306.45,306.45,44.0,307.0156,307.0155944824219,High Value
25,9,177.87333333333333,1600.8600000000001,2.7777777777777777,178.99924,1610.9931335449219,High Value
317,2,154.9,309.8,158.5,160.07396,320.1479187011719,High Value
106,1,138.14,138.14,106.0,137.07196,137.07196044921875,Medium Value
51,1,386.43,386.43,51.0,386.43738,386.4373779296875,High Value
168,2,1121.005,2242.01,84.0,1111.7056,2223.4111328125,High Value
40,1,301.32,301.32,40.0,302.57513,302.57513427734375,High Value
218,1,76.32000000000001,76.32000000000001,218.0,76.862,76.86199951171875,Medium Value
40,4,171.085,684.34,10.0,169.8559,679.423583984375,High Value
297,1,173.05,173.05,297.0,174.23735,174.2373504638672,High Value
19,7,379.59000000000003,2657.13,2.7142857142857144,376.95346,2638.6742248535156,High Value
88,4,720.255,2881.02,22.0,721.4257,2885.702880859375,High Value
73,5,489.32,2446.6,14.6,488.92563,2444.628143310547,High Value
81,3,107.89666666666666,323.69,27.0,108.81632,326.44896697998047,High Value
19,3,1145.2533333333333,3435.76,6.333333333333333,1100.7965,3302.3895263671875,High Value
49,1,657.23,657.23,49.0,655.02783,655.02783203125,High Value
53,1,352.7,352.7,53.0,351.47305,351.4730529785156,High Value
24,4,195.32,781.28,6.0,196.4624,785.849609375,High Value
9,3,444.56,1333.68,3.0,443.12265,1329.3679504394531,High Value
25,5,285.232,1426.16,5.0,286.22586,1431.1293029785156,High Value
117,1,193.75,193.75,117.0,194.54721,194.54721069335938,High Value
9,9,332.56666666666666,2993.1,1.0,325.94,2933.4600219726562,High Value
120,2,127.05,254.1,60.0,128.94153,257.883056640625,High Value
4,2,119.88,239.76,2.0,123.75073,247.50146484375,High Value
252,1,136.8,136.8,252.0,137.07196,137.07196044921875,Medium Value
28,1,191.04,191.04,28.0,191.46674,191.46673583984375,High Value
1,14,462.8142857142857,6479.4,0.07142857142857142,451.18713,6316.619873046875,High Value
267,2,204.99,409.98,133.5,204.8424,409.684814453125,High Value
33,8,342.0575,2736.46,4.125,355.47583,2843.806640625,High Value
18,1,309.65,309.65,18.0,309.69943,309.6994323730469,High Value
172,2,348.34,696.68,86.0,347.45953,694.9190673828125,High Value
2,4,385.535,1542.14,0.5,387.75244,1551.009765625,High Value
265,1,211.5,211.5,265.0,211.8764,211.87640380859375,High Value
140,4,573.405,2293.62,35.0,548.36584,2193.46337890625,High Value
201,1,143.1,143.1,201.0,143.61801,143.61801147460938,Medium Value
64,4,265.14,1060.56,16.0,270.9526,1083.8104248046875,High Value
35,4,236.395,945.58,8.75,235.33725,941.3489990234375,High Value
41,7,480.6057142857143,3364.2400000000002,5.857142857142857,483.78424,3386.4896850585938,High Value
284,1,133.25,133.25,284.0,136.45596,136.45596313476562,Medium Value
9,5,214.47200000000004,1072.3600000000001,1.8,219.66487,1098.3243560791016,High Value
143,2,178.35,356.7,71.5,174.65422,349.3084411621094,High Value
12,2,165.44,330.88,6.0,167.6507,335.3013916015625,High Value
146,4,279.7025,1118.81,36.5,277.8445,1111.3780517578125,High Value
234,1,150.3,150.3,234.0,143.61801,143.61801147460938,Medium Value
33,13,388.1238461538461,5045.61,2.5384615384615383,390.32538,5074.229919433594,High Value
24,1,598.73,598.73,24.0,598.434,598.4340209960938,High Value
12,1,507.08,507.08,12.0,509.00867,509.0086669921875,High Value
36,5,444.512,2222.56,7.2,447.6376,2238.188018798828,High Value
365,1,203.1,203.1,365.0,201.11838,201.11837768554688,High Value
201,2,109.125,218.25,100.5,111.30862,222.6172332763672,High Value
15,1,415.25,415.25,15.0,415.25522,415.2552185058594,High Value
17,7,739.8514285714285,5178.96,2.4285714285714284,723.6223,5065.356201171875,High Value
213,1,85.0,85.0,213.0,90.01578,90.01577758789062,Medium Value
66,3,373.6266666666667,1120.88,22.0,370.11282,1110.3384704589844,High Value
212,2,147.06,294.12,106.0,145.4296,290.85919189453125,High Value
283,1,162.3,162.3,283.0,163.96329,163.96328735351562,High Value
115,2,669.725,1339.45,57.5,669.64795,1339.2958984375,High Value
15,8,150.64000000000001,1205.1200000000001,1.875,148.8963,1191.17041015625,High Value
19,16,300.77625,4812.42,1.1875,314.89383,5038.30126953125,High Value
66,1,449.12,449.12,66.0,450.59875,450.5987548828125,High Value
49,1,154.88,154.88,49.0,156.54092,156.54092407226562,High Value
16,4,196.115,784.46,4.0,196.31793,785.271728515625,High Value
78,1,34.8,34.8,78.0,37.284893,37.28489303588867,Low Value
19,4,273.6475,1094.59,4.75,275.84146,1103.3658447265625,High Value
134,1,196.88,196.88,134.0,194.54721,194.54721069335938,High Value
13,3,324.68,974.04,4.333333333333333,317.61075,952.8322448730469,High Value
40,1,149.31,149.31,40.0,143.61801,143.61801147460938,Medium Value
3,8,308.185,2465.48,0.375,307.19885,2457.5908203125,High Value
40,7,376.7685714285714,2637.38,5.714285714285714,376.77295,2637.41064453125,High Value
305,1,79.2,79.2,305.0,80.36125,80.36125183105469,Medium Value
51,3,152.85666666666665,458.56999999999994,17.0,155.0055,465.0164794921875,High Value
10,6,394.0416666666667,2364.25,1.6666666666666667,384.86563,2309.1937866210938,High Value
61,4,133.24,532.96,15.25,136.78084,547.1233520507812,High Value
66,2,357.21,714.42,33.0,362.1245,724.2490234375,High Value
25,1,205.25,205.25,25.0,205.1067,205.10670471191406,High Value
218,3,84.34666666666666,253.04,72.66666666666667,84.9787,254.93609619140625,High Value
65,2,291.875,583.75,32.5,296.5753,593.1505737304688,High Value
32,2,543.46,1086.92,16.0,542.9196,1085.8392333984375,High Value
88,6,546.6616666666666,3279.97,14.666666666666666,545.6883,3274.1297607421875,High Value
64,1,315.06,315.06,64.0,315.44348,315.4434814453125,High Value
116,3,207.27666666666664,621.8299999999999,38.666666666666664,203.99922,611.9976654052734,High Value
6,1,635.6800000000001,635.6800000000001,6.0,635.3656,635.3656005859375,High Value
69,1,270.8,270.8,69.0,271.7237,271.72369384765625,High Value
245,1,104.9,104.9,245.0,105.02925,105.02925109863281,Medium Value
133,1,241.62,241.62,133.0,241.47891,241.47891235351562,High Value
241,4,261.7775,1047.11,60.25,267.89737,1071.5894775390625,High Value
184,3,158.42666666666668,475.28000000000003,61.333333333333336,158.01157,474.0346984863281,High Value
25,3,115.15333333333332,345.46,8.333333333333334,119.97982,359.93946075439453,High Value
10,3,871.58,2614.7400000000002,3.3333333333333335,845.9174,2537.7522583007812,High Value
11,1,246.3,246.3,11.0,245.56046,245.56045532226562,High Value
33,5,465.79400000000004,2328.9700000000003,6.6,456.80377,2284.0188598632812,High Value
46,3,1644.0666666666666,4932.2,15.333333333333334,1649.48,4948.43994140625,High Value
26,3,316.01666666666665,948.05,8.666666666666666,317.132,951.3959655761719,High Value
358,1,351.3,351.3,358.0,351.42526,351.4252624511719,High Value
10,1,220.85,220.85,10.0,221.06795,221.0679473876953,High Value
44,2,806.345,1612.69,22.0,807.76215,1615.5242919921875,High Value
15,3,321.87,965.61,5.0,317.75522,953.2656555175781,High Value
150,1,610.01,610.01,150.0,610.6933,610.6932983398438,High Value
1,8,338.945,2711.56,0.125,352.7842,2822.273681640625,High Value
113,4,551.85,2207.4,28.25,532.73193,2130.927734375,High Value
76,3,294.7133333333333,884.1399999999999,25.333333333333332,287.83136,863.4940795898438,High Value
107,2,349.54,699.08,53.5,347.82855,695.6571044921875,High Value
46,3,354.65000000000003,1063.95,15.333333333333334,358.04025,1074.1207580566406,High Value
143,1,451.42,451.42,143.0,450.55096,450.55096435546875,High Value
51,1,415.82000000000005,415.82000000000005,51.0,415.31363,415.3136291503906,High Value
1,13,323.5684615384616,4206.39,0.07692307692307693,331.83493,4313.854095458984,High Value
23,17,325.204705882353,5528.4800000000005,1.3529411764705883,313.77008,5334.091369628906,High Value
46,3,261.5266666666667,784.5800000000002,15.333333333333334,262.05627,786.1688232421875,High Value
50,3,301.3,903.9000000000001,16.666666666666668,310.39044,931.1713256835938,High Value
306,4,933.7425000000001,3734.9700000000003,76.5,931.52386,3726.095458984375,High Value
36,5,103.154,515.77,7.2,104.17708,520.8853912353516,High Value
79,4,347.995,1391.98,19.75,352.28107,1409.124267578125,High Value
22,6,369.77,2218.62,3.6666666666666665,374.80496,2248.8297729492188,High Value
107,5,360.228,1801.14,21.4,359.77475,1798.8737487792969,High Value
208,2,651.9549999999999,1303.9099999999999,104.0,655.79895,1311.597900390625,High Value
17,4,486.3325,1945.33,4.25,477.024,1908.095947265625,High Value
64,5,420.12,2100.6,12.8,417.13892,2085.694580078125,High Value
49,4,476.3625,1905.45,12.25,475.5242,1902.0968017578125,High Value
320,1,206.98,206.98,320.0,207.96376,207.96376037597656,High Value
44,2,285.48,570.96,22.0,282.25516,564.5103149414062,High Value
3,2,442.735,885.47,1.5,428.8026,857.605224609375,High Value
372,1,15.0,15.0,372.0,18.53191,18.531909942626953,Low Value
172,1,532.94,532.94,172.0,530.2755,530.2755126953125,High Value
56,3,551.4366666666666,1654.31,18.666666666666668,551.5604,1654.6812744140625,High Value
73,14,131.14928571428572,1836.0900000000001,5.214285714285714,135.9586,1903.4204406738281,High Value
99,2,318.07,636.14,49.5,318.4468,636.8936157226562,High Value
38,1,576.0,576.0,38.0,575.247,575.2470092773438,High Value
58,3,267.25333333333333,801.76,19.333333333333332,262.61987,787.859619140625,High Value
254,1,836.79,836.79,254.0,838.659,838.6589965820312,High Value
70,4,558.4375,2233.75,17.5,549.38983,2197.559326171875,High Value
44,4,238.5225,954.09,11.0,235.33725,941.3489990234375,High Value
50,1,137.37,137.37,50.0,137.07196,137.07196044921875,Medium Value
65,1,391.98,391.98,65.0,391.83844,391.83843994140625,High Value
11,19,1770.6884210526316,33643.08,0.5789473684210527,1714.8119,32581.425903320312,High Value
33,3,349.49666666666667,1048.49,11.0,354.98502,1064.9550476074219,High Value
59,2,177.78,355.56,29.5,174.65422,349.3084411621094,High Value
73,4,306.015,1224.06,18.25,296.60675,1186.427001953125,High Value
304,1,118.95000000000002,118.95000000000002,304.0,116.91713,116.91712951660156,Medium Value
46,1,130.73999999999998,130.73999999999998,46.0,128.36859,128.36859130859375,Medium Value
18,8,463.97125,3711.77,2.25,462.5678,3700.54248046875,High Value
38,2,194.635,389.27,19.0,193.67607,387.3521423339844,High Value
19,2,119.425,238.85,9.5,123.75073,247.50146484375,High Value
187,2,80.355,160.71,93.5,81.81244,163.6248779296875,High Value
52,1,110.8,110.8,52.0,110.78119,110.78118896484375,Medium Value
4,12,247.88750000000002,2974.65,0.3333333333333333,254.34302,3052.1162109375,High Value
137,5,142.448,712.24,27.4,138.34647,691.7323303222656,High Value
4,27,606.947037037037,16387.57,0.14814814814814814,637.0384,17200.036560058594,High Value
19,1,297.0,297.0,19.0,290.70197,290.70196533203125,High Value
16,5,287.77,1438.85,3.2,289.27066,1446.3533020019531,High Value
41,8,122.15125,977.21,5.125,124.265274,994.1221923828125,High Value
12,8,395.67,3165.36,1.5,403.1004,3224.80322265625,High Value
8,4,208.22,832.88,2.0,207.41827,829.673095703125,High Value
26,2,34.42,68.84,13.0,36.75162,73.50324249267578,Medium Value
22,6,322.72,1936.3200000000002,3.6666666666666665,327.0255,1962.153076171875,High Value
41,3,298.37666666666667,895.13,13.666666666666666,309.96484,929.89453125,High Value
101,1,230.53,230.53,101.0,231.75398,231.7539825439453,High Value
5,15,254.176,3812.64,0.3333333333333333,265.54987,3983.2479858398438,High Value
277,2,74.82,149.64,138.5,74.35102,148.70204162597656,Medium Value
33,1,354.09000000000003,354.09000000000003,33.0,354.6135,354.6134948730469,High Value
15,2,180.465,360.93,7.5,178.06282,356.1256408691406,High Value
64,7,629.4114285714286,4405.88,9.142857142857142,610.43115,4273.01806640625,High Value
2,2,246.64,493.28,1.0,248.23566,496.4713134765625,High Value
369,1,343.28000000000003,343.28000000000003,369.0,340.54294,340.5429382324219,High Value
312,5,100.278,501.39000000000004,62.4,103.18625,515.9312438964844,High Value
199,4,129.09,516.36,49.75,129.65182,518.6072998046875,High Value
2,2,198.24,396.48,1.0,198.61703,397.23406982421875,High Value
93,3,126.45,379.35,31.0,129.2802,387.84059143066406,High Value
60,1,181.09,181.09,60.0,182.18811,182.1881103515625,High Value
81,1,168.31,168.31,81.0,166.84239,166.84239196777344,High Value
157,2,223.435,446.87,78.5,222.81894,445.63787841796875,High Value
227,1,524.52,524.52,227.0,523.2705,523.2705078125,High Value
253,2,131.775,263.55,126.5,133.47768,266.9553527832031,High Value
150,1,179.17,179.17,150.0,179.13272,179.13272094726562,High Value
194,2,111.025,222.05,97.0,112.8407,225.681396484375,High Value
1,5,277.776,1388.88,0.2,280.7938,1403.9689636230469,High Value
369,1,56.25,56.25,369.0,60.746323,60.74632263183594,Medium Value
24,1,351.11,351.11,24.0,351.47305,351.4730529785156,High Value
17,3,121.29333333333334,363.88,5.666666666666667,125.21486,375.6445770263672,High Value
10,7,732.3942857142857,5126.76,1.4285714285714286,728.4402,5099.081298828125,High Value
8,1,164.68,164.68,8.0,163.96329,163.96328735351562,High Value
20,7,223.9557142857143,1567.69,2.857142857142857,222.61913,1558.3338775634766,High Value
4,3,322.48333333333335,967.45,1.3333333333333333,317.61075,952.8322448730469,High Value
174,1,191.94,191.94,174.0,191.46674,191.46673583984375,High Value
1,8,154.0225,1232.18,0.125,151.24815,1209.9852294921875,High Value
178,2,132.31,264.62,89.0,133.47768,266.9553527832031,High Value
16,8,191.01125,1528.09,2.0,191.30026,1530.402099609375,High Value
248,1,123.1,123.1,248.0,126.54793,126.54792785644531,Medium Value
191,2,167.115,334.23,95.5,167.6507,335.3013916015625,High Value
20,2,319.945,639.89,10.0,318.4468,636.8936157226562,High Value
154,4,41.875,167.5,38.5,50.57464,202.29855346679688,High Value
173,1,336.03000000000003,336.03000000000003,173.0,336.53192,336.53192138671875,High Value
373,1,369.5,369.5,373.0,368.43594,368.4359436035156,High Value
373,1,127.08,127.08,373.0,128.36859,128.36859130859375,Medium Value
194,1,207.15,207.15,194.0,207.96376,207.96376037597656,High Value
67,1,426.63,426.63,67.0,427.04037,427.0403747558594,High Value
4,8,311.98375,2495.87,0.5,307.3128,2458.50244140625,High Value
21,3,369.15333333333336,1107.46,7.0,370.11282,1110.3384704589844,High Value
239,2,208.43,416.86,119.5,208.34866,416.69732666015625,High Value
64,1,145.35,145.35,64.0,143.61801,143.61801147460938,Medium Value
112,5,80.916,404.58,22.4,81.89047,409.4523620605469,High Value
90,15,407.6673333333334,6115.01,6.0,420.1394,6302.091064453125,High Value
311,1,35.8,35.8,311.0,37.769276,37.7692756652832,Low Value
134,1,337.44,337.44,134.0,336.53192,336.53192138671875,High Value
277,1,325.1,325.1,277.0,322.34235,322.34234619140625,High Value
365,1,181.0,181.0,365.0,182.18811,182.1881103515625,High Value
83,1,1708.24,1708.24,83.0,1725.947,1725.947021484375,High Value
8,2,477.62,955.24,4.0,476.21545,952.430908203125,High Value
17,2,182.36,364.72,8.5,181.0942,362.1883850097656,High Value
32,4,441.3775,1765.51,8.0,441.39594,1765.583740234375,High Value
9,2,354.11,708.22,4.5,347.82855,695.6571044921875,High Value
34,4,201.6425,806.57,8.5,201.87173,807.4869384765625,High Value
15,8,207.42249999999999,1659.3799999999999,1.875,208.81798,1670.5438232421875,High Value
24,14,315.44714285714286,4416.26,1.7142857142857142,309.30927,4330.3297119140625,High Value
32,1,428.89,428.89,32.0,430.11777,430.1177673339844,High Value
74,1,104.35,104.35,74.0,105.02925,105.02925109863281,Medium Value
20,2,235.38,470.76,10.0,234.52238,469.0447692871094,High Value
17,4,211.41,845.64,4.25,208.57852,834.3140869140625,High Value
23,2,209.415,418.83,11.5,209.98831,419.97662353515625,High Value
3,3,222.03333333333333,666.1,1.0,222.3919,667.1757202148438,High Value
304,1,314.1,314.1,304.0,315.3957,315.39569091796875,High Value
18,12,349.9875,4199.85,1.5,342.33203,4107.984375,High Value
367,1,307.82000000000005,307.82000000000005,367.0,307.8674,307.8674011230469,High Value
39,7,491.7357142857143,3442.15,5.571428571428571,483.78424,3386.4896850585938,High Value
84,1,371.01,371.01,84.0,368.43594,368.4359436035156,High Value
165,2,215.47,430.94,82.5,215.05127,430.1025390625,High Value
17,2,527.365,1054.73,8.5,523.15063,1046.30126953125,High Value
77,1,1098.78,1098.78,77.0,1088.0167,1088.0167236328125,High Value
89,3,799.62,2398.86,29.666666666666668,803.1361,2409.4083251953125,High Value
25,8,426.06,3408.48,3.125,434.3685,3474.947998046875,High Value
22,4,368.755,1475.02,5.5,362.92557,1451.7022705078125,High Value
3,10,283.767,2837.67,0.3,275.11374,2751.1373901367188,High Value
123,2,571.21,1142.42,61.5,567.79004,1135.580078125,High Value
30,1,168.12,168.12,30.0,166.84239,166.84239196777344,High Value
12,7,207.32571428571427,1451.28,1.7142857142857142,209.86809,1469.0766143798828,High Value
19,1,158.03,158.03,19.0,157.9129,157.91290283203125,High Value
44,2,396.055,792.11,22.0,396.06348,792.126953125,High Value
4,1,41.989999999999995,41.989999999999995,4.0,48.4911,48.4911003112793,Low Value
9,7,399.65285714285716,2797.57,1.2857142857142858,405.21835,2836.5284729003906,High Value
55,1,427.07,427.07,55.0,427.04037,427.0403747558594,High Value
88,6,176.78,1060.68,14.666666666666666,179.7589,1078.5533752441406,High Value
37,5,617.9939999999999,3089.9699999999993,7.4,615.1134,3075.5670166015625,High Value
30,5,547.074,2735.37,6.0,533.92474,2669.6237182617188,High Value
12,4,153.8475,615.39,3.0,151.84816,607.3926391601562,High Value
211,1,101.4,101.4,211.0,100.37126,100.37126159667969,Medium Value
48,4,425.485,1701.94,12.0,419.30823,1677.23291015625,High Value
24,3,159.59333333333333,478.78,8.0,158.01157,474.0346984863281,High Value
22,4,248.1775,992.71,5.5,238.90378,955.6151123046875,High Value
246,3,135.83333333333334,407.5,82.0,136.58798,409.7639465332031,High Value
8,16,210.169375,3362.71,0.5,212.97517,3407.602783203125,High Value
35,3,471.7633333333333,1415.29,11.666666666666666,465.49893,1396.4967956542969,High Value
4,47,790.0127659574467,37130.6,0.0851063829787234,849.4223,39922.848205566406,High Value
38,3,220.79333333333332,662.38,12.666666666666666,222.32712,666.9813537597656,High Value
4,3,235.13,705.39,1.3333333333333333,232.16948,696.5084381103516,High Value
3,8,188.595,1508.76,0.375,190.64847,1525.187744140625,High Value
47,1,211.88,211.88,47.0,211.8764,211.87640380859375,High Value
39,2,204.45000000000002,408.90000000000003,19.5,204.35095,408.701904296875,High Value
47,9,420.6933333333334,3786.2400000000007,5.222222222222222,427.31543,3845.8388671875,High Value
17,3,283.67,851.01,5.666666666666667,283.66406,850.9921875,High Value
260,1,628.28,628.28,260.0,626.19354,626.1935424804688,High Value
46,3,239.93666666666664,719.81,15.333333333333334,245.72974,737.189208984375,High Value
12,1,251.24,251.24,12.0,249.51364,249.51364135742188,High Value
30,1,439.65999999999997,439.65999999999997,30.0,437.20447,437.2044677734375,High Value
43,1,236.09,236.09,43.0,236.02347,236.02346801757812,High Value
92,6,155.77,934.6200000000001,15.333333333333334,154.43633,926.6179504394531,High Value
39,63,1286.1085714285714,81024.84,0.6190476190476191,1271.9456,80132.57006835938,High Value
310,1,331.24,331.24,310.0,332.46112,332.46112060546875,High Value
92,2,274.47,548.94,46.0,272.462,544.9240112304688,High Value
6,20,440.82,8816.4,0.3,450.21945,9004.389038085938,High Value
196,3,145.9,437.70000000000005,65.33333333333333,143.8331,431.4992980957031,High Value
87,2,379.46,758.92,43.5,375.97937,751.958740234375,High Value
270,3,285.00666666666666,855.02,90.0,283.66406,850.9921875,High Value
8,3,157.26000000000002,471.7800000000001,2.6666666666666665,158.01157,474.0346984863281,High Value
65,3,437.84999999999997,1313.55,21.666666666666668,435.4359,1306.3077392578125,High Value
31,3,1055.4666666666667,3166.4,10.333333333333334,1078.2136,3234.640869140625,High Value
22,5,239.454,1197.27,4.4,236.65538,1183.2769012451172,High Value
38,4,193.4975,773.99,9.5,194.90454,779.6181640625,High Value
120,4,335.175,1340.7,30.0,328.97095,1315.8837890625,High Value
373,2,128.22,256.44,186.5,128.94153,257.883056640625,High Value
40,3,370.59666666666664,1111.79,13.333333333333334,370.11282,1110.3384704589844,High Value
174,1,137.9,137.9,174.0,137.07196,137.07196044921875,Medium Value
54,1,362.06,362.06,54.0,363.0167,363.0166931152344,High Value
33,2,755.975,1511.95,16.5,753.3739,1506.747802734375,High Value
145,1,783.9,783.9,145.0,780.5854,780.5853881835938,High Value
221,1,134.8,134.8,221.0,136.45596,136.45596313476562,Medium Value
45,1,664.85,664.85,45.0,667.47595,667.4759521484375,High Value
16,7,323.30285714285714,2263.12,2.2857142857142856,321.37646,2249.63525390625,High Value
66,6,243.31000000000003,1459.8600000000001,11.0,240.51501,1443.090087890625,High Value
10,4,288.405,1153.62,2.5,290.46902,1161.8760986328125,High Value
260,1,335.32,335.32,260.0,336.53192,336.53192138671875,High Value
365,1,372.09,372.09,365.0,374.2418,374.2417907714844,High Value
17,5,304.37399999999997,1521.87,3.4,299.3479,1496.739501953125,High Value
22,2,426.075,852.15,11.0,424.63535,849.2706909179688,High Value
45,1,326.24,326.24,45.0,326.68396,326.6839599609375,High Value
288,1,584.3199999999999,584.3199999999999,288.0,584.3137,584.313720703125,High Value
297,1,122.39999999999999,122.39999999999999,297.0,117.84712,117.84712219238281,Medium Value
3,10,223.473,2234.73,0.3,229.57312,2295.731201171875,High Value
284,1,79.2,79.2,284.0,80.36125,80.36125183105469,Medium Value
17,3,450.6666666666667,1352.0,5.666666666666667,446.39697,1339.19091796875,High Value
82,2,108.58,217.16,41.0,111.30862,222.6172332763672,High Value
56,5,561.38,2806.9,11.2,548.81586,2744.0792846679688,High Value
101,2,658.81,1317.62,50.5,659.153,1318.3060302734375,High Value
299,1,436.18,436.18,299.0,437.00974,437.0097351074219,High Value
23,5,196.302,981.51,4.6,190.86728,954.3363952636719,High Value
59,5,224.27800000000002,1121.39,11.8,224.81284,1124.0641784667969,High Value
155,2,157.53,315.06,77.5,162.51843,325.036865234375,High Value
115,3,272.62,817.86,38.333333333333336,274.64227,823.9268188476562,High Value
107,1,17.0,17.0,107.0,18.60747,18.60746955871582,Low Value
12,4,269.5575,1078.23,3.0,273.2028,1092.8111572265625,High Value
264,1,320.62,320.62,264.0,319.0478,319.04779052734375,High Value
240,1,185.04999999999998,185.04999999999998,240.0,186.1378,186.13780212402344,High Value
88,7,286.5185714285714,2005.6299999999999,12.571428571428571,298.1796,2087.2571716308594,High Value
50,3,243.96666666666667,731.9,16.666666666666668,246.20515,738.6154632568359,High Value
71,1,1290.7,1290.7,71.0,1287.1527,1287.1527099609375,High Value
42,3,614.0466666666667,1842.1400000000003,14.0,608.65826,1825.9747924804688,High Value
7,6,238.27333333333334,1429.64,1.1666666666666667,237.87769,1427.26611328125,High Value
62,1,302.36,302.36,62.0,306.6955,306.69549560546875,High Value
249,1,336.96,336.96,249.0,336.53192,336.53192138671875,High Value
66,1,108.38,108.38,66.0,110.21234,110.21234130859375,Medium Value
18,7,457.7371428571429,3204.1600000000003,2.5714285714285716,460.88437,3226.1905822753906,High Value
85,1,842.5,842.5,85.0,838.659,838.6589965820312,High Value
219,2,305.94,611.88,109.5,304.5015,609.0029907226562,High Value
45,3,445.82666666666665,1337.48,15.0,443.85568,1331.5670471191406,High Value
143,4,48.934999999999995,195.73999999999998,35.75,49.673218,198.69287109375,High Value
183,1,161.38,161.38,183.0,160.90836,160.90835571289062,High Value
171,1,135.75000000000003,135.75000000000003,171.0,137.07196,137.07196044921875,Medium Value
10,8,208.49625,1667.97,1.25,208.60667,1668.8533935546875,High Value
212,1,612.78,612.78,212.0,615.6682,615.668212890625,High Value
190,1,232.21,232.21,190.0,231.75398,231.7539825439453,High Value
8,2,211.68,423.36,4.0,210.54182,421.0836486816406,High Value
59,4,327.285,1309.14,14.75,323.9834,1295.93359375,High Value
57,2,433.555,867.11,28.5,428.24725,856.4945068359375,High Value
73,4,171.10500000000002,684.4200000000001,18.25,169.8559,679.423583984375,High Value
52,1,307.78,307.78,52.0,307.8674,307.8674011230469,High Value
317,1,249.0,249.0,317.0,249.51364,249.51364135742188,High Value
367,1,289.35,289.35,367.0,282.58545,282.58544921875,High Value
29,4,1571.9425,6287.77,7.25,1587.7374,6350.94970703125,High Value
39,1,656.25,656.25,39.0,655.02783,655.02783203125,High Value
18,5,376.044,1880.2199999999998,3.6,384.69858,1923.4928894042969,High Value
52,6,584.4233333333333,3506.54,8.666666666666666,582.6575,3495.94482421875,High Value
4,33,442.09212121212124,14589.04,0.12121212121212122,430.47327,14205.617797851562,High Value
22,2,309.045,618.09,11.0,309.20764,618.415283203125,High Value
263,1,517.55,517.55,263.0,516.63617,516.6361694335938,High Value
60,3,236.46,709.38,20.0,232.31395,696.9418487548828,High Value
19,3,211.8033333333333,635.41,6.333333333333333,203.99922,611.9976654052734,High Value
66,2,362.59,725.18,33.0,362.1245,724.2490234375,High Value
88,1,620.4,620.4,88.0,622.3111,622.3110961914062,High Value
250,1,535.34,535.34,250.0,535.21204,535.2120361328125,High Value
3,6,404.1566666666667,2424.94,0.5,390.14532,2340.8719482421875,High Value
247,1,175.2,175.2,247.0,174.23735,174.2373504638672,High Value
9,11,345.40818181818184,3799.4900000000002,0.8181818181818182,352.28464,3875.1310119628906,High Value
157,3,244.71,734.13,52.333333333333336,246.20515,738.6154632568359,High Value
134,1,375.0,375.0,134.0,374.2418,374.2417907714844,High Value
296,1,76.32000000000001,76.32000000000001,296.0,76.862,76.86199951171875,Medium Value
5,2,140.26,280.52,2.5,136.48573,272.9714660644531,High Value
43,5,410.604,2053.02,8.6,414.7315,2073.6575317382812,High Value
269,1,1829.04,1829.04,269.0,1830.8611,1830.861083984375,High Value
50,5,364.846,1824.23,10.0,368.7731,1843.8655090332031,High Value
9,9,346.8933333333333,3122.04,1.0,325.99533,2933.957977294922,High Value
16,3,218.89666666666668,656.69,5.333333333333333,222.32712,666.9813537597656,High Value
282,1,348.2,348.2,282.0,349.49344,349.4934387207031,High Value
65,2,512.72,1025.44,32.5,509.55786,1019.11572265625,High Value
2,19,293.4505263157895,5575.56,0.10526315789473684,265.3464,5041.581695556641,High Value
252,1,37.4,37.4,252.0,37.769276,37.7692756652832,Low Value
232,2,428.3,856.6,116.0,428.24725,856.4945068359375,High Value
17,3,274.16,822.48,5.666666666666667,276.40033,829.2009887695312,High Value
11,27,140.28148148148148,3787.6,0.4074074074074074,143.00146,3861.03955078125,High Value
8,4,455.7425,1822.97,2.0,447.27008,1789.080322265625,High Value
51,6,314.175,1885.0500000000002,8.5,321.50696,1929.041748046875,High Value
59,1,73.2,73.2,59.0,68.982704,68.98270416259766,Medium Value
95,5,228.042,1140.21,19.0,230.95319,1154.7659301757812,High Value
16,6,236.38666666666666,1418.32,2.6666666666666665,234.50963,1407.0577697753906,High Value
126,3,336.5166666666667,1009.5500000000002,42.0,328.23114,984.6934204101562,High Value
94,4,259.3975,1037.59,23.5,267.89737,1071.5894775390625,High Value
50,1,331.95,331.95,50.0,332.5089,332.5089111328125,High Value
138,1,197.9,197.9,138.0,197.72836,197.72836303710938,High Value
61,1,215.83,215.83,61.0,215.17805,215.1780548095703,High Value
100,8,1281.7725,10254.18,12.5,1329.1938,10633.55078125,High Value
